Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
91, P-SLICE,   31, 37.00,      43560, 0,4.44,30.513, 37.095, 38.907, 32.385,51, 26 24 22 20 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.05%,  0.00%,  0.39%, 0.20%,  0.00%,  2.15%, 0.00%,  0.00%,  0.29%,  3.82%,  7.24%, 13.22%, 10.57%, 19.63%, 14.19%,  0.00%,  0.29%,  2.84%,  6.90%,  0.00%,  0.98%,  4.89%, 12.33%, 228407.44, 20375.63, 11873.16, 321334.27 , 16, 235, 89.19, 58, 152, 121.52, 70, 181, 135.30, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 33.33%, 0.00%, 66.67%, 0.00%, 0.00%, 9.22%,0.00%, 25.18%, 13.12%, 19.86%, 10.64%, 9.04%, 12.94%, 1.38%, 24.20%,0.00%, 24.20%, 17.15%, 5.59%, 12.17%, 5.21%, 10.11%, 4.24%, 34.72%,0.00%, 17.40%, 18.02%, 2.47%, 9.89%, 2.39%, 10.87%,0.00%, 0.0, 39.4, 65.4, 18.1, 210.8, 0.0, 1070.4, 3.807, 33
92, B-SLICE,   29, 38.00,      12776, 0,4.58,30.543, 37.169, 38.966, 32.424,54, 26 24 20 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.31%,  1.90%, 15.78%, 15.78%,  6.67%, 10.75%,  8.84%,  9.12%,  0.00%,  3.81%,  3.13%,  5.17%,  0.41%,  7.35%,  5.44%,  3.54%, 221387.98, 19901.56, 13772.35, 239498.72 , 16, 235, 89.83, 59, 161, 121.52, 72, 182, 135.26, 0.00%, 8.82%,0.00%, 50.00%, 0.00%, 10.29%, 16.18%, 4.41%, 10.29%, 0.00%, 23.84%,0.00%, 39.24%, 3.20%, 8.43%, 13.08%, 3.20%, 9.01%, 0.00%, 32.98%,0.00%, 25.65%, 0.00%, 6.28%, 14.14%, 5.50%, 15.45%, 0.00%, 32.65%,0.00%, 20.41%, 12.76%, 5.87%, 10.97%, 3.83%, 13.52%,0.00%, 0.0, 56.7, 39.2, 16.8, 111.5, 0.0, 1133.3, 3.459, 31
93, b-SLICE,   27, 39.00,       4592, 0,4.72,30.550, 37.204, 39.010, 32.439,57, 26 24 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.91%,  7.76%, 14.37%, 17.82%,  3.45%,  3.45%,  1.15%,  6.03%,  0.00%,  4.31%,  3.45%,  4.31%,  5.75%, 16.67%,  1.44%,  1.15%, 220273.77, 19724.57, 13987.50, 222144.27 , 16, 235, 90.63, 60, 167, 121.58, 65, 181, 135.29, 0.00%, 25.64%,0.00%, 39.74%, 0.00%, 10.26%, 14.10%, 6.41%, 3.85%, 0.00%, 33.95%,0.00%, 36.74%, 0.47%, 5.35%, 10.47%, 2.79%, 10.23%, 0.00%, 41.46%,0.00%, 26.83%, 2.44%, 7.32%, 12.20%, 2.44%, 7.32%, 0.00%, 43.18%,0.00%, 6.82%, 2.27%, 6.82%, 13.64%, 5.68%, 21.59%,0.00%, 0.0, 57.3, 32.0, 10.5, 92.4, 0.0, 1181.3, 3.400, 43
94, b-SLICE,   28, 39.00,       5032, 0,4.12,30.415, 37.083, 38.943, 32.314,57, 26 24 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.92%,  9.84%, 18.03%, 16.67%,  3.28%,  4.64%,  3.55%,  5.46%,  0.00%,  3.28%,  4.10%,  2.19%,  3.28%, 12.57%,  3.28%,  1.91%, 227241.64, 20181.53, 14294.18, 229178.73 , 16, 235, 89.97, 60, 162, 121.55, 69, 179, 135.24, 0.00%, 15.58%,0.00%, 37.66%, 0.00%, 10.39%, 10.39%, 8.44%, 17.53%, 0.00%, 26.98%,0.00%, 43.72%, 0.93%, 4.65%, 6.51%, 3.95%, 13.26%, 0.00%, 48.21%,0.00%, 19.64%, 1.79%, 5.36%, 10.71%, 4.46%, 9.82%, 0.00%, 31.25%,0.00%, 25.00%, 2.08%, 3.12%, 3.12%, 7.29%, 28.12%,0.00%, 0.0, 40.5, 32.4, 10.5, 101.7, 0.0, 1181.5, 3.541, 36
95, b-SLICE,   30, 39.00,       4480, 0,4.20,30.435, 37.074, 38.901, 32.323,55, 29 26 24 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.77%,  6.03%, 14.94%, 12.64%,  4.89%,  6.03%,  3.74%,  3.74%,  0.00%,  3.74%,  1.72%,  0.57%,  7.18%, 18.39%,  4.31%,  2.30%, 226012.49, 20283.41, 14319.47, 228774.61 , 16, 235, 89.34, 61, 149, 121.47, 64, 181, 135.23, 0.00%, 31.25%,0.00%, 42.50%, 0.00%, 4.38%, 11.88%, 3.75%, 6.25%, 0.00%, 37.93%,0.00%, 38.92%, 1.48%, 2.46%, 7.39%, 2.96%, 8.87%, 0.00%, 35.59%,0.00%, 23.73%, 5.08%, 4.24%, 12.71%, 5.08%, 13.56%, 0.00%, 27.78%,0.00%, 25.00%, 11.11%, 8.33%, 5.56%, 9.72%, 12.50%,0.00%, 0.0, 38.6, 34.0, 10.5, 89.1, 0.0, 1131.6, 3.600, 43
96, I-SLICE,    0, 34.00,     223616, 0,5.35,32.804, 37.318, 38.930, 34.134,53,  -, -, 0.00%,  0.00%,  0.00%, 0.37%,  0.54%,  1.01%, 1.57%,  1.04%,  7.08%, 4.58%,  2.61%, 34.38%,46.83%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 138860.33, 20854.08, 9580.28, 882495.81 , 16, 235, 88.67, 60, 150, 121.46, 64, 182, 135.26, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.74%, 0.00%,0.00%, 23.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 156.3, 0.0, 480.7, 0.0, 1225.0, 3.667, 36
97, P-SLICE,    4, 37.00,      25776, 0,4.31,31.573, 37.284, 39.002, 33.215,49, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.06%, 0.11%,  0.17%,  1.74%, 0.00%,  0.06%,  0.06%,  3.04%,  8.04%, 12.48%, 15.80%, 10.23%, 12.14%,  0.00%,  0.62%,  6.63%,  5.40%,  0.00%,  2.36%, 11.97%,  9.11%, 178088.21, 19600.95, 10086.08, 228275.89 , 16, 235, 87.70, 61, 154, 121.48, 56, 179, 135.18, 0.00%, 0.00%,0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 50.00%, 0.00%, 0.00%, 18.93%,0.00%, 26.43%, 3.57%, 16.43%, 11.07%, 10.54%, 13.04%, 0.12%, 39.64%,0.00%, 21.80%, 4.79%, 6.65%, 10.12%, 5.21%, 11.68%, 5.20%, 37.28%,0.00%, 18.93%, 7.37%, 4.84%, 9.32%, 5.78%, 11.27%,0.00%, 0.0, 88.8, 66.2, 42.3, 110.1, 6.2, 1167.7, 2.548, 22
98, B-SLICE,    2, 38.00,       9408, 0,4.18,31.826, 37.383, 38.995, 33.417,51, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.14%,  0.71%, 19.37%, 18.52%,  5.56%,  4.27%,  5.41%,  8.69%,  0.00%,  6.13%,  3.13%,  3.42%,  0.28%, 14.39%,  4.27%,  4.70%, 164610.54, 19269.80, 11512.13, 173726.28 , 16, 235, 88.08, 63, 146, 121.47, 67, 179, 135.21, 0.00%, 13.33%,0.00%, 53.33%, 0.00%, 16.67%, 16.67%, 0.00%, 0.00%, 0.00%, 32.73%,0.00%, 36.59%, 1.14%, 5.23%, 9.32%, 3.86%, 11.14%, 0.00%, 42.98%,0.00%, 29.75%, 2.48%, 5.79%, 12.40%, 1.65%, 4.96%, 0.00%, 36.54%,0.00%, 19.87%, 4.49%, 5.13%, 10.26%, 8.97%, 14.74%,0.00%, 0.0, 122.5, 28.8, 10.5, 80.1, 0.0, 1204.2, 3.215, 38
99, b-SLICE,    1, 39.00,       3960, 0,4.81,32.052, 37.419, 39.024, 33.595,52, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.81%,  2.44%, 14.63%, 15.65%,  0.61%,  2.64%,  2.44%,  2.24%,  0.00%, 10.16%,  0.41%,  2.03%,  2.44%, 38.21%,  3.05%,  2.24%, 156072.97, 19123.83, 11087.53, 156803.50 , 16, 235, 88.50, 63, 146, 121.52, 65, 179, 135.29, 0.00%, 42.86%,0.00%, 14.29%, 0.00%, 5.36%, 16.07%, 7.14%, 14.29%, 0.00%, 57.07%,0.00%, 24.46%, 0.00%, 2.28%, 5.40%, 3.24%, 7.55%, 0.00%, 51.52%,0.00%, 6.06%, 3.03%, 10.61%, 7.58%, 10.61%, 10.61%, 0.00%, 47.73%,0.00%, 18.18%, 9.09%, 9.09%, 6.82%, 2.27%, 6.82%,0.00%, 0.0, 141.4, 25.9, 7.5, 81.5, 0.0, 1244.4, 3.674, 59
100, b-SLICE,    3, 39.00,       3800, 0,4.81,31.625, 37.400, 39.038, 33.274,50, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.06%,  9.43%, 14.15%, 10.38%,  1.57%,  4.09%,  4.72%,  5.66%,  0.00%,  5.35%,  0.63%,  0.63%,  8.18%, 16.04%,  5.03%,  4.09%, 171817.90, 19148.76, 11923.18, 173672.99 , 16, 235, 88.04, 62, 146, 121.53, 67, 181, 135.24, 0.00%, 29.55%,0.00%, 36.36%, 0.00%, 6.82%, 12.50%, 6.82%, 7.95%, 0.00%, 38.64%,0.00%, 42.61%, 0.00%, 2.84%, 7.39%, 2.56%, 5.97%, 0.00%, 50.00%,0.00%, 13.89%, 0.00%, 6.94%, 4.17%, 6.94%, 18.06%, 0.00%, 31.25%,0.00%, 27.08%, 4.17%, 2.08%, 10.42%, 4.17%, 20.83%,0.00%, 0.0, 141.3, 26.0, 7.5, 80.4, 0.0, 1204.8, 3.467, 52
101, P-SLICE,    8, 37.00,      28256, 0,4.79,31.225, 37.289, 39.036, 32.959,45, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.06%, 0.30%,  0.06%,  1.07%, 0.00%,  0.12%,  0.30%,  4.52%,  8.81%, 12.20%, 15.71%, 14.88%, 12.44%,  0.00%,  0.24%,  4.11%,  4.17%,  0.00%,  2.38%,  7.98%, 10.65%, 193257.05, 19538.34, 10434.46, 245761.00 , 16, 235, 87.26, 60, 161, 121.55, 64, 180, 135.19, 0.00%, 0.00%,0.00%, 28.57%, 0.00%, 28.57%, 0.00%, 35.71%, 7.14%, 0.00%, 14.77%,0.00%, 30.20%, 5.37%, 16.44%, 14.09%, 6.04%, 13.09%, 0.15%, 30.16%,0.00%, 23.03%, 7.43%, 6.91%, 15.82%, 4.53%, 11.96%, 3.28%, 34.02%,0.00%, 21.58%, 12.57%, 3.89%, 11.13%, 2.94%, 10.59%,0.00%, 0.0, 29.2, 58.6, 7.5, 184.7, 0.0, 1138.8, 3.807, 53
102, B-SLICE,    6, 38.00,       9040, 0,4.64,31.395, 37.349, 39.043, 33.095,47, 4 2 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.87%,  2.71%, 20.89%, 10.53%,  5.74%,  4.47%,  6.54%, 11.80%,  0.00%,  5.58%,  3.35%,  4.15%,  1.44%,  9.89%,  5.10%,  4.94%, 181904.59, 19273.63, 12102.59, 190372.90 , 16, 235, 87.46, 59, 164, 121.53, 70, 181, 135.13, 0.00%, 20.45%,0.00%, 40.91%, 0.00%, 6.82%, 15.91%, 7.95%, 7.95%, 0.00%, 29.94%,0.00%, 45.99%, 3.70%, 3.40%, 8.64%, 2.31%, 6.02%, 0.00%, 45.30%,0.00%, 26.50%, 4.27%, 6.41%, 6.41%, 3.42%, 7.69%, 0.00%, 33.14%,0.00%, 17.44%, 6.40%, 7.56%, 11.05%, 5.81%, 18.60%,0.00%, 0.0, 49.9, 42.1, 16.7, 103.2, 0.0, 1183.0, 2.830, 29
103, b-SLICE,    5, 39.00,       2440, 0,4.53,31.449, 37.375, 39.053, 33.140,48, 4 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.92%, 14.17%, 13.33%, 11.25%,  0.83%,  1.67%,  0.00%,  0.00%,  0.00%,  2.50%,  0.00%,  0.00%, 17.08%, 27.50%,  2.08%,  1.67%, 178977.14, 19188.40, 12378.85, 179888.84 , 16, 235, 87.52, 62, 164, 121.53, 64, 180, 135.12, 0.00%, 43.62%,0.00%, 20.21%, 0.00%, 4.26%, 11.70%, 1.60%, 18.62%, 0.00%, 44.72%,0.00%, 36.65%, 1.86%, 0.93%, 6.52%, 1.86%, 7.45%, 0.00%, 45.45%,0.00%, 18.18%, 0.00%, 0.00%, 0.00%, 0.00%, 36.36%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 62.7, 27.0, 11.6, 77.3, 0.0, 1229.9, 3.467, 50
104, b-SLICE,    7, 39.00,       3480, 0,4.32,31.127, 37.318, 39.051, 32.891,46, 6 4 2 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.26%, 12.54%, 13.98%, 10.04%,  2.51%,  5.73%,  3.23%,  1.43%,  0.00%,  3.58%,  1.79%,  2.51%,  8.96%, 11.83%,  4.30%,  4.30%, 192702.96, 19342.30, 12230.96, 193848.04 , 16, 235, 87.36, 63, 163, 121.56, 67, 180, 135.19, 0.00%, 25.77%,0.00%, 36.08%, 2.06%, 9.28%, 8.25%, 6.19%, 12.37%, 0.00%, 30.71%,0.00%, 47.86%, 1.43%, 5.71%, 7.86%, 2.14%, 4.29%, 0.00%, 42.50%,0.00%, 17.50%, 0.00%, 6.25%, 8.75%, 2.50%, 22.50%, 0.00%, 59.38%,0.00%, 28.12%, 0.00%, 0.00%, 3.12%, 3.12%, 6.25%,0.00%, 0.0, 44.7, 29.6, 11.6, 76.4, 0.0, 1181.6, 3.326, 28
105, P-SLICE,   13, 37.00,      40888, 0,4.26,30.956, 37.128, 38.976, 32.730,40, 8 6 4 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.18%, 0.14%,  0.09%,  2.00%, 0.00%,  0.00%,  0.18%,  3.28%,  5.28%, 14.21%, 12.39%, 18.17%, 14.75%,  0.00%,  0.73%,  2.60%,  6.28%,  0.00%,  0.64%,  7.70%, 11.38%, 206108.24, 20096.81, 10913.53, 286751.19 , 16, 235, 86.81, 61, 161, 121.55, 69, 180, 135.22, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 12.50%, 12.50%, 50.00%, 25.00%, 0.00%, 12.10%,0.00%, 30.24%, 10.89%, 16.33%, 6.25%, 9.27%, 14.92%, 0.49%, 27.76%,0.00%, 26.54%, 11.79%, 8.91%, 14.31%, 3.44%, 6.76%, 4.22%, 33.45%,0.00%, 21.64%, 12.76%, 3.32%, 8.92%, 4.14%, 11.55%,0.00%, 0.0, 44.7, 69.0, 11.6, 217.9, 0.0, 1124.1, 3.896, 39
106, B-SLICE,   11, 38.00,      11816, 0,4.28,31.012, 37.212, 39.001, 32.786,42, 8 6 2 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.50%,  2.12%, 13.98%, 15.61%,  5.24%,  9.24%,  9.86%, 11.61%,  0.00%,  2.87%,  1.50%,  0.87%,  0.37%,  7.24%,  7.87%, 10.11%, 199044.87, 19719.10, 12680.25, 210307.20 , 16, 235, 86.97, 60, 166, 121.55, 68, 181, 135.21, 0.00%, 9.38%,0.00%, 37.50%, 0.00%, 6.25%, 21.88%, 10.94%, 14.06%, 0.00%, 23.28%,0.00%, 39.08%, 1.72%, 5.89%, 13.36%, 3.30%, 13.36%, 0.00%, 39.27%,0.00%, 20.42%, 1.57%, 6.02%, 15.45%, 3.66%, 13.61%, 0.00%, 33.85%,0.00%, 18.46%, 11.92%, 10.00%, 8.08%, 5.77%, 11.92%,0.00%, 0.0, 59.4, 57.2, 19.9, 117.5, 0.0, 1199.5, 2.511, 29
107, b-SLICE,    9, 39.00,       5768, 0,4.23,30.969, 37.272, 39.044, 32.766,44, 8 6 ,11 13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.52%,  9.52%, 11.28%,  8.27%,  3.26%,  4.51%,  8.52%,  7.52%,  0.00%,  3.51%,  1.75%,  5.51%,  2.51%, 12.78%,  7.02%,  4.51%, 199972.60, 19478.17, 13567.66, 204780.56 , 16, 235, 87.14, 63, 161, 121.55, 67, 181, 135.20, 0.00%, 11.63%,0.00%, 44.19%, 0.00%, 11.05%, 20.35%, 4.07%, 8.72%, 0.00%, 37.57%,0.00%, 42.77%, 0.58%, 2.89%, 5.78%, 2.89%, 7.51%, 0.00%, 53.03%,0.00%, 19.70%, 0.00%, 4.55%, 9.09%, 5.30%, 8.33%, 0.00%, 38.46%,0.00%, 25.96%, 6.73%, 2.40%, 7.21%, 4.33%, 14.90%,0.00%, 0.0, 70.0, 45.9, 21.8, 95.7, 1.3, 1277.3, 2.504, 31
108, b-SLICE,   10, 39.00,       6248, 0,4.64,30.914, 37.242, 39.051, 32.722,43, 8 6 ,11 13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.62%, 11.03%, 15.20%,  8.82%,  5.39%,  3.92%,  6.86%,  7.84%,  0.00%,  5.39%,  4.41%,  5.39%,  2.21%, 10.54%,  2.94%,  3.43%, 202566.47, 19548.04, 13493.49, 208288.44 , 16, 235, 87.09, 60, 165, 121.54, 62, 180, 135.20, 0.00%, 11.11%,0.00%, 33.33%, 0.00%, 11.73%, 21.60%, 8.64%, 13.58%, 0.00%, 33.68%,0.00%, 45.60%, 2.07%, 2.33%, 4.92%, 4.92%, 6.48%, 0.00%, 44.12%,0.00%, 29.41%, 2.94%, 2.94%, 8.82%, 5.88%, 5.88%, 0.00%, 37.50%,0.00%, 19.79%, 9.37%, 6.25%, 10.42%, 4.17%, 12.50%,0.00%, 0.0, 55.1, 46.0, 21.8, 92.2, 0.7, 1272.9, 2.704, 20
109, b-SLICE,   12, 39.00,       3984, 0,4.80,30.937, 37.185, 39.033, 32.730,41, 11 8 6 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.62%,  6.42%, 15.90%, 13.15%,  3.98%,  4.59%,  1.83%,  1.83%,  0.00%,  9.17%,  2.45%,  1.83%,  6.42%, 15.60%,  4.59%,  0.61%, 201580.96, 19734.73, 13313.30, 202758.83 , 16, 235, 86.90, 61, 163, 121.55, 67, 181, 135.21, 0.00%, 26.25%,0.00%, 47.50%, 0.00%, 1.88%, 10.62%, 3.12%, 10.62%, 0.00%, 39.32%,0.00%, 38.83%, 0.97%, 3.40%, 7.77%, 1.70%, 8.01%, 0.00%, 45.10%,0.00%, 25.49%, 0.00%, 6.86%, 10.78%, 5.88%, 5.88%, 0.00%, 40.00%,0.00%, 30.00%, 0.00%, 7.50%, 17.50%, 0.00%, 5.00%,0.00%, 0.0, 52.5, 46.0, 21.8, 88.8, 1.6, 1195.7, 2.807, 39
110, P-SLICE,   18, 37.00,      40144, 0,4.89,30.739, 37.054, 38.968, 32.557,35, 13 11 8 6 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.05%,  0.00%,  0.00%, 0.05%,  0.20%,  1.55%, 0.00%,  0.00%,  0.20%,  4.09%,  6.94%, 13.67%, 13.87%, 18.66%, 12.72%,  0.00%,  0.25%,  3.09%,  7.34%,  0.00%,  1.05%,  5.89%, 10.38%, 216613.24, 20335.29, 11303.59, 295659.93 , 16, 235, 86.20, 62, 157, 121.63, 50, 180, 135.22, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.00%, 25.00%, 0.00%, 9.39%,0.00%, 29.60%, 10.83%, 19.13%, 10.11%, 9.93%, 11.01%, 0.14%, 24.56%,0.00%, 25.78%, 11.60%, 6.89%, 12.35%, 5.59%, 13.10%, 3.53%, 34.80%,0.00%, 21.47%, 15.20%, 3.68%, 10.34%, 2.99%, 7.99%,0.00%, 1.8, 11.3, 74.5, 21.8, 204.2, 0.0, 1123.7, 3.459, 24
111, B-SLICE,   16, 38.00,      11720, 0,4.80,30.807, 37.161, 39.065, 32.634,37, 13 11 6 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.30%,  2.16%, 13.51%, 18.25%,  6.47%,  7.76%,  9.34%,  8.48%,  0.00%,  4.45%,  4.02%,  4.45%,  1.01%,  7.76%,  4.74%,  5.32%, 208300.42, 19744.48, 13169.96, 222320.73 , 16, 235, 86.54, 61, 157, 121.66, 60, 180, 135.28, 0.00%, 18.42%,0.00%, 42.11%, 0.00%, 6.58%, 6.58%, 9.21%, 17.11%, 0.00%, 25.30%,0.00%, 35.12%, 1.79%, 9.38%, 13.84%, 3.27%, 11.31%, 0.00%, 38.12%,0.00%, 22.50%, 5.62%, 5.94%, 10.31%, 3.12%, 14.38%, 0.00%, 35.42%,0.00%, 20.31%, 13.54%, 6.77%, 8.33%, 5.47%, 10.16%,0.00%, 0.0, 20.4, 60.1, 30.4, 117.8, 0.0, 1170.0, 2.378, 30
112, b-SLICE,   14, 39.00,       4304, 0,4.68,30.800, 37.167, 39.013, 32.623,39, 13 11 ,16 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.09%,  7.03%, 16.82%, 16.51%,  2.45%,  5.81%,  2.45%,  3.98%,  0.00%,  6.73%,  0.61%,  1.22%,  7.95%, 11.93%,  3.06%,  3.36%, 208087.81, 19819.58, 13157.27, 209694.24 , 16, 235, 86.73, 62, 159, 121.54, 66, 180, 135.23, 0.00%, 32.10%,0.00%, 39.51%, 1.23%, 8.02%, 9.26%, 3.09%, 8.02%, 0.00%, 30.50%,0.00%, 42.00%, 0.50%, 3.50%, 12.00%, 3.00%, 8.50%, 0.00%, 30.77%,0.00%, 20.51%, 0.00%, 6.41%, 16.67%, 11.54%, 14.10%, 0.00%, 41.67%,0.00%, 22.22%, 0.00%, 1.39%, 12.50%, 1.39%, 20.83%,0.00%, 0.0, 41.0, 34.8, 15.4, 88.3, 0.0, 1252.9, 3.185, 42
113, b-SLICE,   15, 39.00,       4992, 0,4.23,30.680, 37.161, 39.069, 32.539,38, 13 11 ,16 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.10%,  8.20%, 19.67%, 16.94%,  2.73%,  5.19%,  3.55%,  1.91%,  0.00%,  7.10%,  3.01%,  5.19%,  4.92%, 10.66%,  2.46%,  1.37%, 213983.36, 19737.64, 13425.80, 216911.38 , 16, 235, 86.62, 62, 158, 121.64, 68, 182, 135.28, 0.00%, 24.32%,0.00%, 33.78%, 1.35%, 6.76%, 14.86%, 5.41%, 13.51%, 0.00%, 28.38%,0.00%, 43.67%, 0.87%, 3.28%, 9.83%, 3.28%, 10.70%, 0.00%, 40.82%,0.00%, 18.37%, 2.04%, 3.06%, 13.27%, 7.14%, 15.31%, 0.00%, 54.55%,0.00%, 25.00%, 4.55%, 2.27%, 2.27%, 3.41%, 7.95%,0.00%, 0.0, 41.0, 39.3, 15.4, 77.0, 1.8, 1221.5, 2.437, 34
