Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
91, b-SLICE,   26, 39.00,       2736, 0,4.49,31.346, 38.034, 38.535, 33.081,56, 25 22 20 ,27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.82%, 10.53%,  7.72%, 12.63%,  1.05%,  1.05%,  1.75%,  4.21%,  0.00%,  3.16%,  0.00%,  0.00%, 11.58%, 25.26%,  4.56%,  6.67%, 183354.13, 18562.36, 15385.10, 183993.24 , 16, 235, 142.59, 79, 166, 128.10, 84, 175, 127.12, 0.00%, 36.26%,0.00%, 29.67%, 1.10%, 0.55%, 19.23%, 1.65%, 11.54%, 0.00%, 47.93%,0.00%, 30.18%, 0.59%, 2.37%, 8.28%, 2.07%, 8.58%, 0.00%, 68.42%,0.00%, 15.79%, 0.00%, 0.00%, 5.26%, 2.63%, 7.89%, 0.00%, 52.78%,0.00%, 11.11%, 2.78%, 6.94%, 9.72%, 4.17%, 12.50%,0.00%, 0.0, 54.2, 28.8, 4.0, 76.0, 0.0, 937.4, 3.763, 52
92, P-SLICE,   31, 37.00,      30528, 0,4.41,31.157, 38.101, 38.541, 32.948,52, 27 25 22 20 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.20%, 0.00%,  0.00%,  0.27%, 0.07%,  0.07%,  0.87%, 0.00%,  0.20%,  0.67%,  7.86%,  6.65%, 15.99%,  7.73%, 16.20%, 12.84%,  0.00%,  0.67%,  2.42%,  6.52%,  0.27%,  3.02%,  6.99%, 10.48%, 195647.00, 18528.41, 13648.16, 266670.03 , 16, 235, 142.33, 76, 167, 127.98, 76, 181, 127.20, 0.00%, 23.53%,0.00%, 11.76%, 5.88%, 26.47%, 2.94%, 14.71%, 14.71%, 0.99%, 18.09%,0.00%, 26.64%, 21.71%, 5.92%, 11.18%, 6.09%, 9.37%, 0.80%, 28.17%,0.00%, 20.72%, 27.16%, 2.31%, 7.14%, 3.32%, 10.36%, 2.14%, 36.14%,0.00%, 11.57%, 22.86%, 2.07%, 9.21%, 1.71%, 14.29%,0.00%, 0.0, 22.0, 52.5, 4.0, 158.1, 0.0, 902.4, 3.793, 46
93, B-SLICE,   29, 38.00,       6312, 0,4.30,31.259, 38.128, 38.598, 33.035,55, 27 25 20 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.34%,  3.89%, 18.00%, 13.70%,  6.75%,  4.29%,  6.13%,  5.73%,  0.00%,  2.66%,  3.07%,  5.32%,  2.45%, 13.29%,  4.29%,  4.09%, 187421.66, 18227.67, 15122.46, 190759.88 , 16, 235, 142.37, 76, 167, 128.00, 82, 185, 127.16, 0.00%, 19.35%,0.00%, 50.00%, 0.00%, 5.65%, 13.71%, 4.03%, 7.26%, 0.00%, 29.66%,0.00%, 44.11%, 0.76%, 3.80%, 6.46%, 4.37%, 10.84%, 0.00%, 40.00%,0.00%, 32.22%, 4.44%, 0.56%, 3.89%, 3.33%, 15.56%, 0.00%, 44.23%,0.00%, 18.27%, 10.58%, 1.44%, 6.25%, 1.92%, 17.31%,0.00%, 0.0, 40.6, 30.3, 6.3, 91.5, 0.0, 960.7, 3.452, 55
94, b-SLICE,   28, 39.00,       3472, 0,4.13,31.351, 38.172, 38.657, 33.117,57, 27 25 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.90%,  7.48%,  9.86%, 11.22%,  2.04%,  3.40%,  1.70%,  2.38%,  0.00%,  3.06%,  0.68%,  1.36%, 10.20%, 27.89%,  4.08%,  2.72%, 183161.18, 18014.82, 15467.54, 186314.01 , 16, 235, 142.58, 72, 165, 128.06, 81, 182, 127.17, 0.00%, 34.48%,0.00%, 40.23%, 0.00%, 1.72%, 7.47%, 3.45%, 12.64%, 0.00%, 49.72%,0.00%, 30.94%, 1.66%, 1.38%, 6.91%, 1.10%, 8.84%, 0.00%, 46.67%,0.00%, 13.33%, 6.67%, 1.67%, 5.00%, 5.00%, 21.67%, 0.00%, 50.00%,0.00%, 16.67%, 4.17%, 2.08%, 10.42%, 4.17%, 12.50%,0.00%, 0.0, 42.5, 23.8, 5.5, 75.4, 0.0, 980.0, 3.956, 45
95, b-SLICE,   30, 39.00,       3192, 0,4.56,31.213, 38.196, 38.617, 33.011,56, 29 27 25 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.31%,  4.61%, 12.41%, 10.28%,  1.77%,  3.55%,  2.13%,  1.42%,  0.00%,  3.90%,  2.13%,  1.77%, 11.35%, 21.99%,  3.19%,  3.19%, 188990.44, 18040.34, 15579.59, 190646.10 , 16, 235, 142.33, 77, 167, 128.01, 77, 178, 127.20, 0.00%, 35.16%,0.00%, 50.55%, 0.00%, 1.10%, 6.59%, 1.10%, 5.49%, 0.00%, 43.71%,0.00%, 38.32%, 0.60%, 2.40%, 4.19%, 1.20%, 9.58%, 0.00%, 50.00%,0.00%, 10.00%, 6.67%, 1.67%, 15.00%, 3.33%, 13.33%, 0.00%, 58.33%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 0.00%, 16.67%,0.00%, 0.0, 40.7, 23.8, 5.5, 70.8, 0.0, 965.2, 3.600, 71
96, I-SLICE,    0, 34.00,     172920, 0,4.63,33.166, 38.323, 38.646, 34.496,55,  -, -, 0.00%,  0.00%,  0.00%, 0.63%,  0.63%,  1.76%, 3.44%,  1.31%, 10.52%, 7.89%,  3.14%, 34.86%,35.82%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 125507.53, 18767.19, 11282.76, 691351.19 , 16, 235, 142.18, 79, 166, 127.93, 79, 182, 127.17, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.13%, 0.00%,0.00%, 18.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 148.3, 0.0, 430.5, 0.0, 1014.1, 3.548, 38
97, P-SLICE,    6, 37.00,      25304, 0,4.52,31.929, 38.260, 38.533, 33.546,50, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.21%,  0.07%,  0.00%, 0.27%,  0.21%,  1.16%, 0.00%,  0.34%,  0.07%,  9.17%,  7.12%, 18.28%, 10.61%, 12.80%,  8.90%,  0.00%,  1.23%,  3.15%,  7.12%,  0.21%,  2.40%,  8.01%,  8.69%, 164006.70, 18131.64, 12267.96, 243292.13 , 16, 235, 141.58, 68, 165, 127.79, 85, 179, 127.25, 0.00%, 33.33%,0.00%, 33.33%, 22.22%, 5.56%, 5.56%, 0.00%, 0.00%, 0.00%, 16.51%,0.00%, 30.22%, 20.87%, 8.88%, 6.39%, 10.75%, 6.39%, 0.68%, 27.67%,0.00%, 28.01%, 17.32%, 4.67%, 4.50%, 7.89%, 9.25%, 4.20%, 40.38%,0.00%, 19.06%, 13.64%, 1.84%, 4.98%, 4.90%, 11.01%,0.00%, 0.0, 97.5, 49.5, 23.0, 135.2, 0.0, 940.3, 3.400, 43
98, B-SLICE,    3, 38.00,       7800, 0,4.49,32.356, 38.332, 38.658, 33.891,54, 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.96%,  0.98%, 22.55%, 12.75%,  4.90%,  5.88%,  2.29%,  4.58%,  0.00%,  4.58%,  6.70%,  4.41%,  1.47%, 19.61%,  3.59%,  3.76%, 145526.47, 17666.36, 13133.24, 151047.90 , 16, 235, 141.89, 71, 167, 127.85, 82, 183, 127.21, 0.00%, 33.33%,0.00%, 44.44%, 0.00%, 1.85%, 9.26%, 1.85%, 9.26%, 0.00%, 37.56%,0.00%, 41.62%, 1.02%, 3.68%, 6.47%, 2.92%, 6.73%, 0.00%, 48.84%,0.00%, 18.60%, 4.65%, 1.16%, 4.26%, 7.36%, 15.12%, 0.00%, 54.35%,0.00%, 11.96%, 3.26%, 3.80%, 3.80%, 8.70%, 14.13%,0.00%, 0.0, 118.7, 28.7, 4.7, 88.8, 0.0, 1012.8, 3.585, 66
99, b-SLICE,    1, 39.00,       3856, 0,4.44,32.687, 38.475, 38.744, 34.167,57, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.66%,  2.28%, 14.49%, 11.39%,  1.04%,  3.52%,  0.83%,  1.66%,  0.00%,  7.45%,  2.28%,  1.66%,  3.93%, 37.27%,  4.76%,  5.80%, 134776.47, 17205.03, 12923.17, 136438.73 , 17, 235, 142.15, 76, 167, 127.94, 82, 184, 127.22, 0.00%, 50.00%,0.00%, 21.05%, 0.00%, 2.63%, 13.16%, 0.00%, 13.16%, 0.00%, 58.22%,0.00%, 26.95%, 0.00%, 1.75%, 4.18%, 1.48%, 7.41%, 0.00%, 60.71%,0.00%, 8.93%, 0.00%, 2.68%, 6.25%, 7.14%, 14.29%, 0.00%, 75.00%,0.00%, 4.17%, 4.17%, 2.08%, 4.17%, 3.12%, 7.29%,0.00%, 0.0, 125.5, 27.9, 3.6, 83.4, 0.0, 1080.5, 3.415, 62
100, b-SLICE,    2, 39.00,       4272, 0,4.32,32.427, 38.437, 38.716, 33.964,57, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.71%,  2.56%, 18.80%, 12.39%,  0.64%,  2.99%,  1.28%,  1.71%,  0.00%,  7.05%,  0.85%,  0.85%,  3.63%, 36.32%,  4.49%,  4.70%, 143047.22, 17336.26, 13155.76, 144535.84 , 16, 235, 142.10, 75, 166, 127.90, 79, 184, 127.23, 0.00%, 45.95%,0.00%, 21.62%, 0.00%, 6.76%, 20.27%, 2.70%, 2.70%, 0.00%, 53.56%,0.00%, 30.34%, 0.79%, 0.66%, 4.35%, 1.06%, 9.23%, 0.00%, 59.52%,0.00%, 7.14%, 0.00%, 1.19%, 5.95%, 7.14%, 19.05%, 0.00%, 65.00%,0.00%, 12.50%, 2.50%, 0.00%, 0.00%, 6.25%, 13.75%,0.00%, 0.0, 123.7, 28.0, 3.6, 81.1, 0.0, 1056.5, 3.830, 48
101, b-SLICE,    4, 39.00,       3392, 0,4.53,32.099, 38.399, 38.681, 33.709,56, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.20%,  9.52%, 15.31%, 12.59%,  4.76%,  5.44%,  0.68%,  1.70%,  0.00%,  2.38%,  3.74%,  1.02%, 10.88%, 15.99%,  3.74%,  2.04%, 154080.81, 17482.72, 13660.41, 154961.90 , 17, 235, 141.88, 73, 167, 127.86, 85, 180, 127.26, 0.00%, 35.56%,0.00%, 33.33%, 0.00%, 4.44%, 13.33%, 2.78%, 10.56%, 0.00%, 32.53%,0.00%, 44.58%, 0.60%, 1.81%, 4.22%, 5.72%, 10.54%, 0.00%, 42.31%,0.00%, 25.00%, 1.92%, 4.81%, 10.58%, 4.81%, 10.58%, 0.00%, 56.25%,0.00%, 6.25%, 6.25%, 3.12%, 9.38%, 3.12%, 15.62%,0.00%, 0.0, 39.9, 29.9, 3.6, 78.0, 0.0, 1028.8, 3.341, 68
102, b-SLICE,    5, 39.00,       3216, 0,4.43,31.970, 38.386, 38.650, 33.607,56, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.33%,  8.41%, 13.92%,  7.77%,  2.91%,  2.59%,  2.27%,  3.56%,  0.00%,  6.15%,  3.56%,  3.24%,  9.71%, 15.21%,  4.21%,  5.18%, 158632.90, 17569.79, 13890.51, 159604.60 , 17, 235, 141.80, 67, 166, 127.84, 80, 179, 127.26, 0.00%, 32.97%,0.00%, 38.46%, 0.00%, 4.95%, 10.44%, 2.75%, 10.44%, 0.00%, 40.49%,0.00%, 44.17%, 0.61%, 1.23%, 4.29%, 0.92%, 8.28%, 0.00%, 58.54%,0.00%, 19.51%, 2.44%, 1.22%, 1.22%, 3.66%, 13.41%, 0.00%, 59.09%,0.00%, 6.82%, 9.09%, 0.00%, 2.27%, 5.68%, 17.05%,0.00%, 0.0, 19.1, 31.9, 3.6, 65.2, 0.0, 1028.6, 3.170, 65
103, P-SLICE,   12, 37.00,      30696, 0,4.50,31.523, 38.193, 38.401, 33.216,50, 6 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.07%,  0.07%,  0.51%, 0.07%,  0.15%,  1.61%, 0.00%,  0.44%,  1.02%, 10.31%,  7.16%, 14.33%,  8.70%, 18.79%, 10.01%,  0.00%,  0.80%,  2.85%,  3.95%,  0.00%,  2.12%,  6.29%, 10.75%, 180095.66, 18517.90, 13047.47, 285331.59 , 16, 235, 140.99, 73, 168, 127.69, 86, 181, 127.31, 0.00%, 0.00%,0.00%, 20.00%, 10.00%, 20.00%, 20.00%, 12.50%, 17.50%, 0.00%, 12.94%,0.00%, 31.07%, 24.27%, 10.68%, 7.77%, 8.90%, 4.37%, 2.00%, 27.84%,0.00%, 27.39%, 16.26%, 4.23%, 7.35%, 5.01%, 9.91%, 4.03%, 32.42%,0.00%, 21.29%, 20.16%, 1.69%, 6.21%, 2.98%, 11.21%,0.00%, 0.0, 2.1, 58.4, 0.0, 174.4, 0.0, 940.8, 3.519, 51
104, B-SLICE,    9, 38.00,       8328, 0,4.57,31.760, 38.283, 38.463, 33.413,54, 6 3 0 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.45%,  2.64%, 13.86%,  9.57%,  6.11%,  6.60%,  6.93%, 11.06%,  0.00%,  3.14%,  3.47%,  5.78%,  2.31%,  8.42%,  6.11%,  8.58%, 167078.42, 18161.52, 14186.96, 174203.10 , 16, 235, 141.23, 65, 168, 127.73, 80, 179, 127.28, 0.00%, 22.22%,0.00%, 52.38%, 0.00%, 7.14%, 8.73%, 3.97%, 5.56%, 0.00%, 28.93%,0.00%, 44.63%, 2.48%, 3.31%, 7.02%, 3.72%, 9.92%, 0.00%, 42.96%,0.00%, 23.70%, 3.70%, 1.48%, 11.11%, 4.44%, 12.59%, 0.00%, 44.39%,0.00%, 14.29%, 7.14%, 3.06%, 9.69%, 5.36%, 16.07%,0.00%, 0.0, 24.9, 38.6, 10.6, 105.9, 0.0, 1010.9, 3.178, 63
105, b-SLICE,    7, 39.00,       3160, 0,4.58,31.957, 38.413, 38.642, 33.599,57, 6 3 ,9 12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.00%,  9.33%, 12.33%, 12.00%,  1.33%,  6.00%,  2.00%,  2.00%,  0.00%,  5.33%,  1.33%,  0.33%, 12.33%, 17.67%,  5.00%,  5.00%, 159190.63, 17529.67, 14195.96, 160207.67 , 16, 235, 141.63, 73, 167, 127.87, 80, 181, 127.35, 0.00%, 41.57%,0.00%, 26.97%, 0.00%, 0.00%, 13.48%, 4.49%, 13.48%, 0.00%, 40.12%,0.00%, 38.95%, 0.00%, 1.45%, 8.43%, 2.62%, 8.43%, 0.00%, 46.34%,0.00%, 9.76%, 0.00%, 1.22%, 15.85%, 8.54%, 18.29%, 0.00%, 57.14%,0.00%, 10.71%, 10.71%, 0.00%, 3.57%, 3.57%, 14.29%,0.00%, 0.0, 55.7, 24.4, 5.5, 83.9, 0.0, 1046.6, 4.104, 58
106, b-SLICE,    8, 39.00,       3224, 0,4.51,31.799, 38.383, 38.567, 33.468,57, 6 3 ,9 12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.10%, 12.12%, 13.13%,  9.43%,  1.35%,  3.70%,  1.68%,  3.03%,  0.00%,  3.70%,  1.01%,  0.00%,  7.74%, 21.89%,  6.40%,  4.71%, 165172.33, 17740.86, 14353.13, 166483.51 , 16, 235, 141.54, 60, 169, 127.85, 74, 178, 127.35, 0.00%, 25.84%,0.00%, 33.71%, 0.00%, 5.06%, 11.80%, 5.62%, 17.98%, 0.00%, 43.93%,0.00%, 38.73%, 1.16%, 1.45%, 3.76%, 2.60%, 8.38%, 0.00%, 59.46%,0.00%, 8.11%, 2.70%, 1.35%, 6.76%, 5.41%, 16.22%, 0.00%, 50.00%,0.00%, 10.71%, 7.14%, 0.00%, 0.00%, 7.14%, 25.00%,0.00%, 0.0, 53.7, 24.9, 5.5, 76.4, 0.0, 1033.3, 3.704, 47
107, b-SLICE,   10, 39.00,       3248, 0,4.62,31.626, 38.354, 38.532, 33.331,56, 9 6 3 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.94%,  9.78%, 11.59%, 10.14%,  0.72%,  5.07%,  1.81%,  3.62%,  0.00%,  3.99%,  0.36%,  0.72%,  8.70%, 17.75%,  5.80%,  3.99%, 171805.93, 17872.06, 14634.30, 173295.84 , 16, 235, 141.29, 68, 166, 127.75, 83, 179, 127.32, 0.00%, 25.26%,0.00%, 46.32%, 0.00%, 3.16%, 12.63%, 4.21%, 8.42%, 0.00%, 40.00%,0.00%, 40.67%, 0.67%, 1.00%, 5.67%, 4.00%, 8.00%, 0.00%, 51.52%,0.00%, 6.06%, 0.00%, 1.52%, 10.61%, 9.09%, 21.21%, 0.00%, 46.43%,0.00%, 14.29%, 3.57%, 0.00%, 10.71%, 3.57%, 21.43%,0.00%, 0.0, 52.1, 26.2, 5.5, 76.3, 0.0, 1031.1, 3.756, 68
108, b-SLICE,   11, 39.00,       3640, 0,4.60,31.561, 38.336, 38.531, 33.279,56, 9 6 3 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.14%, 10.18%, 12.28%, 10.88%,  0.35%,  5.61%,  2.81%,  3.16%,  0.00%,  4.91%,  2.11%,  1.75%,  7.37%, 11.93%,  5.61%,  4.91%, 174628.04, 17913.19, 14710.54, 176832.47 , 16, 235, 141.20, 74, 166, 127.73, 85, 180, 127.33, 0.00%, 21.88%,0.00%, 47.92%, 0.00%, 5.21%, 8.33%, 2.60%, 14.06%, 0.00%, 33.33%,0.00%, 44.44%, 0.69%, 2.43%, 5.90%, 2.43%, 10.76%, 0.00%, 56.41%,0.00%, 0.00%, 2.56%, 5.13%, 10.26%, 2.56%, 23.08%, 0.00%, 52.78%,0.00%, 13.89%, 8.33%, 1.39%, 1.39%, 5.56%, 16.67%,0.00%, 0.0, 21.1, 27.7, 5.5, 75.5, 0.0, 1031.1, 3.681, 55
109, P-SLICE,   18, 37.00,      33728, 0,4.29,31.150, 38.194, 38.403, 32.937,50, 12 9 6 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.07%, 0.14%,  0.07%,  0.21%, 0.21%,  0.14%,  2.12%, 0.00%,  0.50%,  1.06%,  7.22%,  6.09%, 14.44%,  8.28%, 16.28%, 10.62%,  0.00%,  0.99%,  3.89%,  6.16%,  0.21%,  3.33%,  6.51%, 11.46%, 196244.04, 18774.90, 13581.83, 293947.59 , 16, 235, 140.65, 72, 166, 127.68, 84, 176, 127.39, 0.00%, 12.00%,0.00%, 28.00%, 0.00%, 28.00%, 12.00%, 12.00%, 8.00%, 0.36%, 21.79%,0.00%, 31.43%, 15.71%, 8.21%, 9.64%, 6.79%, 6.07%, 1.27%, 31.01%,0.00%, 24.89%, 18.14%, 4.64%, 6.75%, 5.17%, 8.12%, 5.27%, 37.50%,0.00%, 16.42%, 18.22%, 2.11%, 6.17%, 1.81%, 12.50%,0.00%, 0.0, 0.0, 56.1, 0.0, 174.1, 0.0, 944.3, 3.689, 44
110, B-SLICE,   15, 38.00,       8736, 0,4.41,31.340, 38.251, 38.445, 33.092,54, 12 9 3 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.75%,  3.28%, 12.64%,  9.03%,  5.75%,  7.72%,  7.06%, 11.33%,  0.00%,  3.28%,  4.76%,  4.11%,  1.97%,  6.24%,  8.05%,  9.03%, 184460.60, 18268.24, 14917.12, 191534.13 , 16, 235, 140.83, 80, 166, 127.68, 82, 181, 127.34, 0.00%, 17.91%,0.00%, 50.75%, 1.49%, 8.21%, 6.72%, 8.21%, 6.72%, 0.00%, 26.36%,0.00%, 48.64%, 0.00%, 4.55%, 8.18%, 3.64%, 8.64%, 0.00%, 48.75%,0.00%, 19.38%, 2.50%, 4.38%, 8.75%, 3.12%, 13.12%, 0.00%, 41.67%,0.00%, 13.02%, 9.37%, 3.65%, 9.90%, 5.21%, 17.19%,0.00%, 0.0, 29.7, 39.4, 6.9, 115.3, 0.0, 1014.3, 3.341, 47
111, b-SLICE,   13, 39.00,       3952, 0,4.40,31.430, 38.328, 38.528, 33.180,57, 12 9 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.27%,  6.79%, 10.19%, 11.11%,  2.47%,  5.25%,  3.09%,  4.63%,  0.00%,  3.09%,  0.62%,  0.00%,  8.33%, 14.51%,  7.10%,  9.57%, 180052.96, 17935.29, 15053.52, 181848.21 , 16, 235, 141.01, 76, 167, 127.73, 81, 181, 127.36, 0.00%, 29.35%,0.00%, 46.74%, 0.00%, 4.35%, 9.78%, 2.72%, 7.07%, 0.00%, 36.54%,0.00%, 39.10%, 1.28%, 3.53%, 6.09%, 5.77%, 7.69%, 0.00%, 50.00%,0.00%, 16.00%, 0.00%, 2.00%, 8.00%, 11.00%, 13.00%, 0.00%, 55.36%,0.00%, 10.71%, 7.14%, 2.68%, 8.04%, 1.79%, 14.29%,0.00%, 0.0, 59.5, 23.6, 7.6, 76.0, 0.0, 1045.8, 3.756, 40
112, b-SLICE,   14, 39.00,       4008, 0,4.35,31.300, 38.339, 38.515, 33.082,57, 12 9 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.48%,  8.26%,  7.95%,  6.42%,  4.89%,  6.12%,  2.14%,  7.03%,  0.00%,  3.06%,  1.22%,  0.00%, 11.01%, 17.43%,  8.26%,  6.73%, 185406.18, 17936.39, 15223.06, 188139.35 , 17, 235, 140.96, 78, 166, 127.72, 80, 180, 127.35, 0.00%, 38.30%,0.00%, 32.98%, 0.00%, 5.32%, 11.70%, 5.32%, 6.38%, 0.00%, 46.53%,0.00%, 36.81%, 2.08%, 2.08%, 6.25%, 2.43%, 3.82%, 0.00%, 46.27%,0.00%, 22.39%, 1.49%, 0.75%, 9.70%, 5.22%, 14.18%, 0.00%, 42.31%,0.00%, 11.54%, 1.92%, 2.88%, 8.65%, 5.77%, 26.92%,0.00%, 0.0, 57.9, 27.9, 7.6, 78.2, 0.0, 1035.7, 3.193, 53
113, b-SLICE,   16, 39.00,       3736, 0,4.41,31.214, 38.310, 38.504, 33.012,56, 15 12 9 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.46%,  7.37%, 10.90%, 12.50%,  1.28%,  2.88%,  1.28%,  7.05%,  0.00%,  4.17%,  0.96%,  0.00%,  8.01%, 16.99%,  4.81%,  8.33%, 189063.31, 18019.46, 15414.37, 191412.47 , 16, 235, 140.88, 78, 166, 127.73, 74, 176, 127.40, 0.00%, 27.78%,0.00%, 45.56%, 1.11%, 2.22%, 12.22%, 3.89%, 7.22%, 0.00%, 39.05%,0.00%, 37.87%, 0.00%, 2.37%, 8.28%, 3.25%, 9.17%, 0.00%, 58.06%,0.00%, 12.90%, 0.00%, 0.00%, 6.45%, 8.06%, 14.52%, 0.00%, 50.00%,0.00%, 5.77%, 1.92%, 5.77%, 13.46%, 4.81%, 18.27%,0.00%, 0.0, 56.2, 27.9, 7.6, 80.2, 0.0, 1034.6, 3.652, 53
