Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   21, 39.00,       2064, 0,4.75,31.912, 37.146, 38.314, 33.367,56, 20 18 15 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.78%,  5.78%,  6.67%, 10.22%,  0.44%,  1.33%,  0.44%,  1.78%,  0.00%,  4.00%,  0.00%,  0.00%, 24.89%, 26.67%,  2.67%,  1.33%, 161101.92, 21246.68, 11668.66, 161288.68 , 16, 235, 94.80, 58, 139, 112.22, 119, 197, 141.19, 0.00%, 56.00%,0.00%, 31.00%, 0.00%, 1.50%, 4.50%, 2.00%, 5.00%, 0.00%, 50.36%,0.00%, 32.12%, 0.73%, 1.09%, 10.58%, 0.36%, 4.74%, 0.00%, 60.00%,0.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.00%, 0.00%, 37.50%,0.00%, 12.50%, 0.00%, 12.50%, 0.00%, 6.25%, 31.25%,0.00%, 0.0, 41.3, 30.9, 9.9, 63.5, 0.0, 589.9, 3.185, 34
23, P-SLICE,   26, 37.00,      29168, 0,4.57,31.704, 37.167, 38.289, 33.210,52, 22 20 18 15 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.07%,  0.00%,  0.33%, 0.27%,  0.00%,  2.59%, 0.00%,  0.27%,  0.86%,  6.25%,  5.66%,  9.71%,  7.39%, 19.16%, 14.70%,  0.00%,  0.86%,  3.13%,  4.59%,  0.80%,  3.19%,  6.65%, 13.51%, 173858.59, 21495.47, 10400.91, 239113.87 , 16, 235, 95.30, 62, 139, 112.19, 123, 197, 141.30, 0.00%, 41.38%,0.00%, 3.45%, 10.34%, 8.62%, 22.41%, 10.34%, 3.45%, 0.00%, 22.59%,0.00%, 30.00%, 15.93%, 6.67%, 11.85%, 6.30%, 6.67%, 1.46%, 35.85%,0.00%, 15.85%, 19.76%, 5.73%, 12.07%, 1.95%, 7.32%, 5.22%, 33.01%,0.00%, 16.02%, 18.93%, 3.22%, 14.38%, 1.82%, 7.40%,0.00%, 0.0, 39.3, 60.1, 9.9, 184.3, 0.0, 592.8, 3.607, 35
24, B-SLICE,   24, 38.00,       5216, 0,4.89,31.846, 37.192, 38.334, 33.325,55, 22 20 15 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.35%,  7.14%, 11.64%, 14.29%,  2.65%,  5.29%,  4.23%,  5.03%,  0.00%,  3.70%,  3.17%,  1.32%,  7.67%, 15.08%,  7.14%,  5.29%, 164073.93, 21076.99, 11817.84, 169987.04 , 16, 235, 95.04, 60, 139, 112.17, 121, 198, 141.23, 0.00%, 36.25%,0.00%, 30.00%, 0.00%, 6.25%, 13.75%, 3.12%, 10.62%, 0.00%, 35.68%,0.00%, 36.18%, 1.01%, 2.51%, 14.07%, 2.26%, 8.29%, 0.00%, 56.52%,0.00%, 8.70%, 5.80%, 2.90%, 13.04%, 5.07%, 7.97%, 0.00%, 41.67%,0.00%, 16.67%, 10.00%, 11.67%, 13.33%, 2.50%, 4.17%,0.00%, 0.0, 46.4, 38.1, 18.2, 86.7, 2.6, 621.4, 3.289, 41
25, b-SLICE,   23, 39.00,       2416, 0,4.72,31.891, 37.238, 38.356, 33.368,57, 22 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.69%, 11.69%,  9.09%, 13.85%,  0.87%,  0.43%,  0.87%,  0.43%,  0.00%,  4.33%,  0.00%,  0.00%, 18.61%, 24.24%,  3.46%,  0.43%, 161506.52, 20904.28, 11883.41, 162520.07 , 16, 235, 95.09, 59, 139, 112.22, 121, 197, 141.26, 0.00%, 44.33%,0.00%, 27.84%, 0.00%, 2.58%, 9.79%, 4.12%, 11.34%, 0.00%, 44.30%,0.00%, 34.23%, 0.00%, 0.67%, 9.40%, 1.68%, 9.73%, 0.00%, 72.73%,0.00%, 18.18%, 0.00%, 4.55%, 4.55%, 0.00%, 0.00%, 0.00%, 25.00%,0.00%, 0.00%, 50.00%, 0.00%, 0.00%, 12.50%, 12.50%,0.00%, 0.0, 58.9, 20.9, 9.4, 50.1, 0.0, 637.5, 3.430, 13
26, b-SLICE,   25, 39.00,       2536, 0,4.42,31.804, 37.227, 38.321, 33.297,56, 24 22 20 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.97%, 10.26%,  7.26%, 14.96%,  0.43%,  1.28%,  0.85%,  0.85%,  0.00%,  2.56%,  0.00%,  0.00%, 19.23%, 26.07%,  2.56%,  1.71%, 165018.52, 21008.44, 11964.62, 166623.98 , 16, 235, 95.25, 60, 141, 112.19, 118, 198, 141.29, 0.00%, 46.39%,0.00%, 28.87%, 0.00%, 2.06%, 6.19%, 2.58%, 13.92%, 0.00%, 44.97%,0.00%, 31.54%, 0.00%, 0.67%, 14.77%, 1.34%, 6.71%, 0.00%, 60.00%,0.00%, 10.00%, 0.00%, 0.00%, 0.00%, 15.00%, 15.00%, 0.00%, 50.00%,0.00%, 12.50%, 12.50%, 6.25%, 6.25%, 0.00%, 12.50%,0.00%, 0.0, 38.3, 21.6, 9.4, 58.7, 0.0, 629.5, 3.363, 49
27, P-SLICE,   31, 37.00,      32384, 0,4.64,31.678, 37.170, 38.294, 33.191,51, 26 24 22 20 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.07%, 0.27%,  0.07%,  0.55%, 0.27%,  0.14%,  2.39%, 0.00%,  1.09%,  1.50%,  5.12%,  4.99%, 11.13%,  6.63%, 22.40%, 16.46%,  0.00%,  0.55%,  2.12%,  4.37%,  0.14%,  3.07%,  5.33%, 11.34%, 175628.45, 21533.39, 10491.93, 248918.61 , 16, 235, 95.40, 62, 137, 112.19, 121, 197, 141.33, 0.00%, 5.00%,0.00%, 30.00%, 10.00%, 7.50%, 17.50%, 16.25%, 13.75%, 0.43%, 22.84%,0.00%, 29.31%, 15.95%, 6.90%, 10.34%, 6.25%, 7.97%, 3.40%, 28.53%,0.00%, 22.77%, 19.90%, 3.80%, 10.08%, 3.66%, 7.85%, 4.88%, 27.38%,0.00%, 17.74%, 21.31%, 2.50%, 14.29%, 1.31%, 10.60%,0.00%, 0.0, 36.5, 65.3, 9.4, 185.4, 0.0, 642.3, 3.067, 35
28, B-SLICE,   29, 38.00,       6384, 0,4.94,31.706, 37.226, 38.350, 33.226,54, 26 24 20 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.71%,  7.08%, 11.64%, 14.61%,  5.71%,  7.31%,  6.16%,  5.25%,  0.00%,  4.11%,  2.51%,  3.20%,  4.34%, 10.50%,  8.22%,  3.65%, 170289.62, 20952.10, 11676.93, 177384.25 , 16, 235, 95.37, 62, 137, 112.16, 122, 197, 141.29, 0.00%, 25.33%,0.00%, 33.33%, 0.00%, 9.33%, 14.67%, 4.00%, 13.33%, 0.00%, 30.62%,0.00%, 36.36%, 2.39%, 4.31%, 15.79%, 2.15%, 8.37%, 0.00%, 45.19%,0.00%, 19.23%, 4.81%, 2.40%, 15.87%, 1.44%, 11.06%, 0.00%, 37.50%,0.00%, 17.50%, 16.25%, 5.00%, 8.75%, 2.50%, 12.50%,0.00%, 0.0, 54.2, 38.1, 18.9, 80.0, 2.4, 670.1, 2.941, 45
29, b-SLICE,   27, 39.00,       3424, 0,4.76,31.845, 37.195, 38.352, 33.327,57, 26 24 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.33%,  8.89%,  8.15%, 17.04%,  3.33%,  1.48%,  2.22%,  2.96%,  0.00%,  5.56%,  2.96%,  1.48%, 12.96%, 14.07%,  3.33%,  2.22%, 163696.79, 21030.92, 12068.27, 168238.37 , 16, 235, 95.23, 62, 139, 112.16, 120, 199, 141.25, 0.00%, 36.84%,0.00%, 37.89%, 0.00%, 2.11%, 12.63%, 2.63%, 7.89%, 0.00%, 35.10%,0.00%, 34.44%, 0.00%, 2.32%, 20.20%, 0.33%, 7.62%, 0.00%, 56.67%,0.00%, 16.67%, 13.33%, 1.67%, 11.67%, 0.00%, 0.00%, 0.00%, 41.67%,0.00%, 12.50%, 12.50%, 4.17%, 16.67%, 2.08%, 10.42%,0.00%, 0.0, 63.2, 30.3, 10.0, 88.4, 0.0, 700.1, 3.356, 32
30, b-SLICE,   28, 39.00,       3408, 0,4.39,31.709, 37.218, 38.356, 33.229,57, 26 24 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.12%, 11.93%, 11.23%, 10.88%,  1.75%,  2.46%,  5.96%,  2.46%,  0.00%,  4.56%,  3.51%,  3.51%, 11.93%, 17.19%,  1.40%,  2.11%, 168942.16, 20959.59, 11969.53, 171514.56 , 16, 235, 95.33, 59, 136, 112.16, 122, 198, 141.30, 0.00%, 36.17%,0.00%, 27.66%, 0.00%, 6.38%, 15.96%, 4.26%, 9.57%, 0.00%, 40.00%,0.00%, 39.35%, 0.65%, 1.29%, 12.90%, 0.97%, 4.84%, 0.00%, 53.85%,0.00%, 7.69%, 11.54%, 3.85%, 7.69%, 3.85%, 11.54%, 0.00%, 40.00%,0.00%, 22.50%, 20.00%, 5.00%, 5.00%, 0.00%, 7.50%,0.00%, 0.0, 52.0, 30.4, 10.0, 73.1, 0.0, 696.8, 3.304, 24
31, b-SLICE,   30, 39.00,       2392, 0,4.78,31.778, 37.157, 38.298, 33.265,56, 29 26 24 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.04%,  6.83%, 12.85%,  8.84%,  0.40%,  0.80%,  1.20%,  0.80%,  0.00%,  6.02%,  1.20%,  0.00%, 20.08%, 28.11%,  1.61%,  1.20%, 166155.31, 21250.51, 11935.90, 166722.31 , 16, 235, 95.27, 60, 136, 112.20, 120, 197, 141.33, 0.00%, 54.35%,0.00%, 27.17%, 0.00%, 2.72%, 5.98%, 2.72%, 7.07%, 0.00%, 50.30%,0.00%, 36.69%, 0.00%, 1.48%, 5.62%, 0.89%, 5.03%, 0.00%, 70.00%,0.00%, 10.00%, 0.00%, 0.00%, 0.00%, 5.00%, 15.00%, 0.00%, 37.50%,0.00%, 25.00%, 12.50%, 12.50%, 0.00%, 0.00%, 12.50%,0.00%, 0.0, 50.2, 32.1, 10.0, 61.3, 0.0, 688.7, 3.000, 32
32, I-SLICE,    0, 34.00,     186832, 0,0.00,33.728, 37.256, 38.604, 34.779,55,  -, -, 0.00%,  0.00%,  0.00%, 0.76%,  0.15%,  1.79%, 2.27%,  0.59%,  7.60%, 7.10%,  2.32%, 34.68%,42.75%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 111985.80, 21692.46, 8717.24, 736320.03 , 16, 235, 95.44, 60, 137, 112.17, 121, 193, 141.33, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.01%, 0.00%,0.00%, 18.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 128.6, 0.0, 458.1, 0.0, 766.0, 4.030, 44
33, P-SLICE,    5, 37.00,      20832, 0,4.42,32.459, 37.260, 38.602, 33.827,51, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.07%, 0.07%,  0.00%,  0.48%, 0.48%,  0.14%,  1.43%, 0.00%,  0.27%,  0.61%,  4.62%,  4.14%, 10.93%,  9.84%, 12.76%, 10.86%,  0.00%,  1.56%,  3.73%,  3.19%,  0.27%,  6.45%, 17.85%, 10.25%, 145905.14, 20426.53, 9428.84, 196304.56 , 16, 235, 95.46, 61, 136, 112.18, 120, 196, 141.39, 0.00%, 23.53%,0.00%, 23.53%, 0.00%, 14.71%, 14.71%, 5.88%, 17.65%, 0.36%, 42.45%,0.00%, 29.14%, 6.12%, 3.60%, 8.63%, 5.04%, 4.68%, 1.27%, 50.32%,0.00%, 18.67%, 6.80%, 4.91%, 8.70%, 3.72%, 5.62%, 5.21%, 34.38%,0.00%, 14.93%, 17.71%, 3.39%, 11.55%, 3.65%, 9.20%,0.00%, 0.0, 75.9, 56.0, 29.6, 100.3, 5.7, 762.6, 2.274, 23
34, B-SLICE,    3, 38.00,       5264, 0,4.22,32.812, 37.286, 38.645, 34.100,54, 0 ,5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.99%,  0.91%, 13.59%, 13.22%,  1.99%,  5.43%,  4.35%,  1.81%,  0.00%,  7.79%,  2.90%,  0.72%,  2.72%, 30.43%,  5.98%,  6.16%, 131664.39, 20189.85, 10468.39, 136281.93 , 16, 235, 95.50, 60, 137, 112.16, 119, 195, 141.36, 0.00%, 48.39%,0.00%, 35.48%, 0.00%, 1.61%, 11.29%, 0.00%, 3.23%, 0.00%, 54.24%,0.00%, 26.48%, 0.51%, 1.67%, 8.87%, 0.77%, 7.46%, 0.00%, 54.44%,0.00%, 10.00%, 2.22%, 5.00%, 17.22%, 1.67%, 9.44%, 0.00%, 52.78%,0.00%, 12.50%, 20.83%, 3.47%, 6.25%, 1.39%, 2.78%,0.00%, 0.0, 98.8, 28.6, 12.2, 69.5, 1.7, 788.1, 3.081, 19
35, b-SLICE,    1, 39.00,       3312, 0,5.12,33.185, 37.251, 38.639, 34.375,57, 0 ,3 5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.60%,  2.05%, 11.19%, 17.35%,  1.60%,  0.91%,  0.68%,  0.23%,  0.00%,  7.99%,  2.74%,  0.91%,  4.34%, 45.89%,  2.51%,  0.00%, 119936.48, 20294.99, 10080.24, 121201.53 , 16, 235, 95.41, 59, 136, 112.13, 120, 195, 141.30, 0.00%, 54.29%,0.00%, 20.00%, 0.00%, 4.29%, 7.14%, 4.29%, 10.00%, 0.00%, 60.36%,0.00%, 19.95%, 0.26%, 2.05%, 8.18%, 1.79%, 7.42%, 0.00%, 67.65%,0.00%, 14.71%, 5.88%, 1.47%, 4.41%, 0.00%, 5.88%, 0.00%, 50.00%,0.00%, 25.00%, 12.50%, 0.00%, 0.00%, 0.00%, 12.50%,0.00%, 0.0, 116.2, 22.8, 9.2, 57.7, 0.0, 811.2, 3.015, 31
36, b-SLICE,    2, 39.00,       3472, 0,4.24,33.004, 37.288, 38.661, 34.247,57, 0 ,3 5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.60%,  1.37%, 15.75%, 14.38%,  1.37%,  0.68%,  0.46%,  0.91%,  0.00%,  8.68%,  2.05%,  0.46%,  5.02%, 43.84%,  2.51%,  0.91%, 125371.65, 20152.61, 10317.01, 127417.99 , 16, 235, 95.50, 59, 137, 112.16, 122, 197, 141.36, 0.00%, 62.86%,0.00%, 20.00%, 0.00%, 2.86%, 11.43%, 1.43%, 1.43%, 0.00%, 58.67%,0.00%, 24.74%, 0.51%, 1.53%, 8.16%, 0.89%, 5.48%, 0.00%, 68.97%,0.00%, 17.24%, 3.45%, 0.00%, 0.00%, 3.45%, 6.90%, 0.00%, 50.00%,0.00%, 8.33%, 8.33%, 12.50%, 20.83%, 0.00%, 0.00%,0.00%, 0.0, 114.4, 25.0, 9.2, 71.6, 0.0, 808.5, 3.222, 34
37, b-SLICE,    4, 39.00,       2184, 0,4.88,32.657, 37.228, 38.602, 33.972,56, 3 0 ,5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.98%, 12.33%,  7.76%,  8.68%,  0.91%,  2.74%,  1.37%,  0.00%,  0.00%,  5.02%,  0.46%,  1.37%, 18.72%, 21.46%,  2.28%,  0.91%, 135431.16, 20431.33, 10827.13, 135796.51 , 16, 235, 95.41, 60, 138, 112.13, 120, 194, 141.34, 0.00%, 39.81%,0.00%, 33.98%, 0.00%, 2.43%, 13.11%, 3.40%, 7.28%, 0.00%, 46.77%,0.00%, 37.90%, 0.00%, 1.61%, 8.87%, 0.40%, 4.44%, 0.00%, 42.86%,0.00%, 14.29%, 0.00%, 3.57%, 3.57%, 7.14%, 28.57%, 0.00%, 62.50%,0.00%, 12.50%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 27.3, 25.1, 9.2, 56.4, 0.0, 800.3, 3.281, 23
38, P-SLICE,   10, 37.00,      30576, 0,4.21,32.149, 37.189, 38.551, 33.579,51, 5 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.07%, 0.28%,  0.07%,  0.84%, 0.28%,  0.28%,  2.88%, 0.00%,  0.77%,  1.97%,  4.71%,  4.78%, 10.06%,  5.49%, 22.22%, 17.37%,  0.00%,  0.98%,  3.02%,  5.63%,  0.56%,  2.18%,  5.13%, 10.41%, 157694.47, 20800.38, 9870.74, 240607.07 , 16, 235, 95.18, 59, 137, 112.18, 122, 199, 141.37, 0.00%, 17.02%,0.00%, 23.40%, 0.00%, 6.38%, 8.51%, 27.66%, 17.02%, 0.47%, 21.33%,0.00%, 37.91%, 8.06%, 6.64%, 9.00%, 8.77%, 7.82%, 4.80%, 32.77%,0.00%, 24.29%, 16.10%, 5.37%, 7.63%, 3.81%, 5.23%, 5.83%, 27.14%,0.00%, 19.52%, 18.10%, 3.69%, 13.81%, 3.04%, 8.87%,0.00%, 0.0, 6.0, 53.0, 9.2, 154.4, 0.0, 795.8, 3.163, 34
39, B-SLICE,    8, 38.00,       6664, 0,4.66,32.290, 37.309, 38.659, 33.713,54, 5 3 0 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.82%,  3.91%, 14.94%, 15.63%,  5.75%,  5.29%,  7.13%,  7.13%,  0.00%,  3.45%,  2.30%,  1.84%,  5.75%,  6.90%,  7.13%,  5.06%, 148513.86, 20102.57, 11059.03, 156236.50 , 16, 235, 95.33, 62, 138, 112.21, 123, 197, 141.41, 0.00%, 32.89%,0.00%, 44.74%, 0.00%, 2.63%, 6.58%, 5.26%, 7.89%, 0.00%, 21.63%,0.00%, 43.27%, 2.40%, 4.81%, 20.19%, 1.68%, 6.01%, 0.00%, 46.07%,0.00%, 17.98%, 10.11%, 3.37%, 10.11%, 3.37%, 8.99%, 0.00%, 32.61%,0.00%, 21.74%, 11.96%, 5.98%, 15.76%, 3.80%, 8.15%,0.00%, 0.0, 28.0, 35.0, 14.5, 96.4, 0.0, 826.3, 3.111, 22
40, b-SLICE,    6, 39.00,       3136, 0,4.27,32.417, 37.308, 38.688, 33.812,57, 5 3 ,8 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.48%, 11.11%,  9.63%, 11.85%,  1.48%,  4.44%,  2.59%,  0.37%,  0.00%,  5.19%,  4.07%,  2.22%, 13.33%, 14.44%,  4.07%,  3.70%, 143621.77, 20047.00, 11415.19, 145047.42 , 16, 235, 95.35, 62, 136, 112.20, 116, 197, 141.39, 0.00%, 37.11%,0.00%, 31.96%, 0.00%, 3.61%, 12.89%, 1.55%, 12.89%, 0.00%, 37.59%,0.00%, 39.01%, 0.71%, 2.48%, 15.25%, 1.06%, 3.90%, 0.00%, 57.89%,0.00%, 7.89%, 2.63%, 2.63%, 21.05%, 1.32%, 6.58%, 0.00%, 66.67%,0.00%, 12.50%, 16.67%, 0.00%, 0.00%, 0.00%, 4.17%,0.00%, 0.0, 40.9, 28.0, 8.5, 68.8, 0.0, 855.4, 2.756, 39
41, b-SLICE,    7, 39.00,       3120, 0,4.47,32.294, 37.254, 38.636, 33.707,57, 5 3 ,8 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.51%, 10.98%, 10.59%, 17.65%,  3.92%,  3.53%,  1.57%,  0.78%,  0.00%,  2.35%,  0.39%,  0.00%, 12.94%, 12.16%,  4.71%,  3.92%, 147526.51, 20292.42, 11522.71, 149486.44 , 16, 235, 95.24, 62, 136, 112.18, 120, 197, 141.35, 0.00%, 33.67%,0.00%, 36.73%, 1.02%, 3.06%, 9.18%, 3.06%, 13.27%, 0.00%, 26.62%,0.00%, 39.57%, 1.44%, 3.96%, 17.63%, 1.44%, 9.35%, 0.00%, 40.62%,0.00%, 15.62%, 15.62%, 4.69%, 10.94%, 0.00%, 12.50%, 0.00%, 62.50%,0.00%, 12.50%, 12.50%, 0.00%, 0.00%, 3.12%, 9.38%,0.00%, 0.0, 38.7, 28.0, 8.5, 66.2, 0.0, 852.2, 3.311, 26
42, b-SLICE,    9, 39.00,       2624, 0,3.97,32.271, 37.296, 38.640, 33.695,56, 8 5 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.50%,  8.02%, 11.81%,  7.59%,  0.42%,  2.11%,  1.69%,  0.42%,  0.00%,  4.22%,  0.84%,  0.00%, 19.83%, 24.47%,  2.11%,  2.95%, 148799.59, 20172.48, 11419.48, 149309.27 , 16, 235, 95.32, 59, 137, 112.21, 121, 199, 141.41, 0.00%, 47.96%,0.00%, 32.65%, 0.00%, 0.51%, 6.63%, 2.04%, 10.20%, 0.00%, 47.22%,0.00%, 38.89%, 1.39%, 1.39%, 5.56%, 0.69%, 4.86%, 0.00%, 53.85%,0.00%, 7.69%, 0.00%, 0.00%, 23.08%, 0.00%, 15.38%, 0.00%, 58.33%,0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 8.33%,0.00%, 0.0, 36.9, 29.8, 8.5, 75.0, 0.0, 843.4, 3.407, 34
43, P-SLICE,   16, 37.00,      39136, 0,4.24,31.985, 37.243, 38.580, 33.466,50, 10 8 5 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.12%,  0.06%,  0.65%, 0.71%,  0.24%,  3.92%, 0.00%,  0.71%,  1.31%,  3.98%,  3.45%,  9.03%,  5.47%, 24.78%, 19.19%,  0.00%,  1.19%,  1.07%,  4.81%,  0.42%,  2.38%,  5.76%, 10.75%, 164260.48, 20637.60, 10023.04, 284279.44 , 16, 235, 94.99, 58, 135, 112.20, 120, 193, 141.39, 0.00%, 17.07%,0.00%, 24.39%, 4.88%, 12.20%, 9.76%, 18.29%, 13.41%, 0.00%, 27.91%,0.00%, 32.56%, 12.56%, 6.51%, 7.44%, 7.67%, 5.35%, 3.75%, 30.83%,0.00%, 19.57%, 21.18%, 6.97%, 10.46%, 3.49%, 3.75%, 7.56%, 24.17%,0.00%, 17.62%, 20.85%, 4.38%, 14.44%, 1.98%, 8.99%,0.00%, 0.0, 10.7, 60.5, 8.5, 179.9, 0.0, 837.7, 3.244, 41
44, B-SLICE,   13, 38.00,       9032, 0,4.10,32.065, 37.278, 38.607, 33.535,54, 10 8 3 ,16 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.41%,  3.30%,  8.61%,  9.52%,  8.61%, 10.26%,  6.78%, 10.07%,  0.00%,  1.83%,  4.03%,  6.04%,  4.58%,  6.78%,  8.24%,  4.95%, 156919.14, 20287.49, 11579.56, 168021.32 , 16, 235, 95.07, 59, 139, 112.23, 118, 195, 141.44, 0.00%, 32.05%,0.00%, 44.87%, 0.00%, 1.92%, 12.18%, 2.56%, 6.41%, 0.00%, 26.70%,0.00%, 41.48%, 2.27%, 4.26%, 17.90%, 1.70%, 5.68%, 0.00%, 39.41%,0.00%, 21.76%, 5.88%, 3.24%, 18.53%, 1.76%, 9.41%, 0.00%, 39.47%,0.00%, 13.16%, 11.18%, 8.22%, 14.14%, 3.95%, 9.87%,0.00%, 0.0, 31.9, 43.2, 18.3, 95.0, 6.1, 872.7, 2.881, 43
